fichero,url,dias_restantes,emisor,algoritmo_firma,algoritmo_clave,longitud_clave,calidad,calificacion
20250220_28038872_IES LA FORTUNA_url_web_Certificado.json,www.educa.madrid.org/ies.lafortuna.leganes,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28038884_IES CLARA CAMPOAMOR_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.claracampoamor.mostoles/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28038884_IES CLARA CAMPOAMOR_url_web_Certificado.json,www.educa.madrid.org/ies.claracampoamor.mostoles,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28038896_IES VELAZQUEZ_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.velazquez.mostoles/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28038896_IES VELAZQUEZ_url_web_Certificado.json,www.educa.madrid.org/ies.velazquez.mostoles,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28038902_IES MANUEL ELKIN PATARROYO_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.manuelelkinpatarroyo.parla/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28038902_IES MANUEL ELKIN PATARROYO_url_web_Certificado.json,www.educa.madrid.org/ies.manuelelkinpatarroyo.parla,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28038914_IES CAMILO JOSE CELA_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.camilojosecela.pozuelodealarcon/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28038914_IES CAMILO JOSE CELA_url_web_Certificado.json,www.educa.madrid.org/ies.camilojosecela.pozuelodealarcon,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28038926_IES VILLA DE VALDEMORO_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.villadevaldemoro.valdemoro/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28038926_IES VILLA DE VALDEMORO_url_web_Certificado.json,www.educa.madrid.org/ies.villadevaldemoro.valdemoro,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039037_IES ALPAJES_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.alpajes.aranjuez/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039037_IES ALPAJES_url_web_Certificado.json,www.educa.madrid.org/ies.alpajes.aranjuez,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039128_IES MARIA DE ZAYAS Y SOTOMAYOR_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.mariadezayas.majadahonda/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039128_IES MARIA DE ZAYAS Y SOTOMAYOR_url_web_Certificado.json,www.educa.madrid.org/ies.mariadezayas.majadahonda,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039670_IES CARDENAL CISNEROS_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.cardenalcisnero.alcala/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039670_IES CARDENAL CISNEROS_url_web_Certificado.json,www.educa.madrid.org/ies.cardenalcisnero.alcala,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039682_IES ALKALA-NAHAR_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.alkalanahar.alcala/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039682_IES ALKALA-NAHAR_url_web_Certificado.json,www.educa.madrid.org/ies.alkalanahar.alcala,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039694_IES IGNACIO ELLACURIA_url_web_Certificado.json,www.educa.madrid.org/ies.ignacioellacuria.alcorcon,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039700_IES JOSEFINA ALDECOA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.josefinaaldecoa.alcorcon/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039700_IES JOSEFINA ALDECOA_url_web_Certificado.json,www.educa.madrid.org/ies.josefinaaldecoa.alcorcon,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039724_IES GRANDE COVIAN_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.grandecovian.arganda/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039724_IES GRANDE COVIAN_url_web_Certificado.json,www.educa.madrid.org/ies.grandecovian.arganda,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039751_IES LA CAÑADA_url_web_Certificado.json,www.educa.madrid.org/ies.lacanada.coslada,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039797_IES JULIO CARO BAROJA_url_aula_Certificado.json,aulavirtual34.educa.madrid.org/ies.carobaroja.fuenlabrada/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039797_IES JULIO CARO BAROJA_url_web_Certificado.json,www.educa.madrid.org/ies.carobaroja.fuenlabrada,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039803_IES SALVADOR ALLENDE_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.salvadorallende.fuenlabrada/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039803_IES SALVADOR ALLENDE_url_web_Certificado.json,www.educa.madrid.org/ies.salvadorallende.fuenlabrada,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039827_IES LAGUNA DE JOATZEL_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.lagunadejoatzel.getafe/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039827_IES LAGUNA DE JOATZEL_url_web_Certificado.json,www.educa.madrid.org/ies.lagunadejoatzel.getafe,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039839_IES ISAAC ALBENIZ_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.albeniz.leganes,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039839_IES ISAAC ALBENIZ_url_web_Certificado.json,www.educa.madrid.org/ies.albeniz.leganes,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039840_IES MARQUES DE SUANZES_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.marquesdesuanzes.madrid,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039840_IES MARQUES DE SUANZES_url_web_Certificado.json,www.educa.madrid.org/ies.marquesdesuanzes.madrid,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039852_IES PEREZ GALDOS_url_web_Certificado.json,www.educa.madrid.org/ies.perezgaldos.madrid,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039864_IES JULIO VERNE_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.julioverne.leganes/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039864_IES JULIO VERNE_url_web_Certificado.json,www.educa.madrid.org/ies.julioverne.leganes,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039876_IES SALVADOR DALÍ_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.salvadordali.madrid/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039876_IES SALVADOR DALÍ_url_web_Certificado.json,www.educa.madrid.org/ies.salvadordali.madrid,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039888_IES GABRIEL GARCIA MARQUEZ_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.garciamarquez.madrid/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039888_IES GABRIEL GARCIA MARQUEZ_url_web_Certificado.json,www.educa.madrid.org/ies.garciamarquez.madrid,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039891_IES VILLABLANCA_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.villablanca.madrid/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039891_IES VILLABLANCA_url_web_Certificado.json,www.educa.madrid.org/ies.villablanca.madrid,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039943_IES CARLOS BOUSOÑO_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.carlosbousono.majadahonda/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039943_IES CARLOS BOUSOÑO_url_web_Certificado.json,www.educa.madrid.org/ies.carlosbousono.majadahonda,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039992_IES LOS ROSALES_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.losrosales.mostoles/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28039992_IES LOS ROSALES_url_web_Certificado.json,www.educa2.madrid.org/web/centro.ies.losrosales.mostoles,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040003_IES BENJAMIN RUA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.benjaminrua.mostoles/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040003_IES BENJAMIN RUA_url_web_Certificado.json,www.educa.madrid.org/ies.benjaminrua.mostoles,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040027_IES LUIS DE GONGORA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.gongora.torrejondeardoz/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040027_IES LUIS DE GONGORA_url_web_Certificado.json,www.educa.madrid.org/ies.gongora.torrejondeardoz,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040611_IES AL-SATT_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.alsatt.algete/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040611_IES AL-SATT_url_web_Certificado.json,www.educa.madrid.org/ies.alsatt.algete,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040660_IES ALDEBARAN_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.aldebaran.alcobendas/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040660_IES ALDEBARAN_url_web_Certificado.json,www.educa.madrid.org/ies.aldebaran.alcobendas,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040672_IES GUSTAVO ADOLFO BECQUER_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.becquer.algete/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040672_IES GUSTAVO ADOLFO BECQUER_url_web_Certificado.json,www.educa.madrid.org/ies.becquer.algete,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040684_IES CARPE DIEM_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.carpediem.chinchon/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040684_IES CARPE DIEM_url_web_Certificado.json,www.educa.madrid.org/ies.carpediem.chinchon,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040696_IES JOSÉ HIERRO_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.josehierro.getafe/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040696_IES JOSÉ HIERRO_url_web_Certificado.json,www.educa.madrid.org/ies.josehierro.getafe,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040702_IES LEON FELIPE_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.leonfelipe.getafe/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040702_IES LEON FELIPE_url_web_Certificado.json,www.educa.madrid.org/ies.leonfelipe.getafe,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040714_IES DE GUADARRAMA_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.guadarrama/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040714_IES DE GUADARRAMA_url_web_Certificado.json,www.educa.madrid.org/ies.guadarrama,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040726_IES JUAN DE MAIRENA_url_web_Certificado.json,www.educa.madrid.org/ies.juandemairena.leganes,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040738_IES SAN NICASIO_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.sannicasio.leganes,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040738_IES SAN NICASIO_url_web_Certificado.json,www.educa.madrid.org/ies.sannicasio.leganes,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040741_IES ITURRALDE_url_aula_Certificado.json,aulavirtual34.educa.madrid.org/ies.iturralde.madrid/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040741_IES ITURRALDE_url_web_Certificado.json,www.educa.madrid.org/ies.iturralde.madrid,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040751_IES VILLA DE VALLECAS_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.villadevallecas.madrid/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040751_IES VILLA DE VALLECAS_url_web_Certificado.json,www.educa.madrid.org/ies.villadevallecas.madrid,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040763_IES ANA OZORES_url_web_Certificado.json,www.educa.madrid.org/ies.anaozores.mostoles,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040775_IES SAN JUAN DE LA CRUZ_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.sanjuandelacruz.pozuelodealarcon/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040775_IES SAN JUAN DE LA CRUZ_url_web_Certificado.json,www.educa.madrid.org/ies.sanjuandelacruz.pozuelodealarcon,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040787_IES EL BURGO-IGNACIO ECHEVERRÍA_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.burgoiecheverria.lasrozas/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040787_IES EL BURGO-IGNACIO ECHEVERRÍA_url_web_Certificado.json,www.educa.madrid.org/ies.burgoiecheverria.lasrozas,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040799_IES JULIO PALACIOS_url_aula_Certificado.json,aulavirtual34.educa.madrid.org/ies.juliopalacios.sansebastian/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28040799_IES JULIO PALACIOS_url_web_Certificado.json,www.educa.madrid.org/ies.juliopalacios.sansebastian,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041354_IES AGORA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.agora.alcobendas/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041354_IES AGORA_url_web_Certificado.json,www.educa.madrid.org/ies.agora.alcobendas,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041366_IES EL PINAR_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.elpinar.alcorcon/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041366_IES EL PINAR_url_web_Certificado.json,www.educa.madrid.org/ies.elpinar.alcorcon,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041378_IES PROFESOR MAXIMO TRUEBA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.maximotrueba.boadilla/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041378_IES PROFESOR MAXIMO TRUEBA_url_web_Certificado.json,www.educa.madrid.org/ies.maximotrueba.boadilla,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041381_IES DE LA CABRERA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.lacabrera/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041381_IES DE LA CABRERA_url_web_Certificado.json,www.educa.madrid.org/ies.lacabrera,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041391_IES ANTONIO GAUDI_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.antoniogaudi.coslada/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041391_IES ANTONIO GAUDI_url_web_Certificado.json,www.educa.madrid.org/ies.antoniogaudi.coslada,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041408_IES JOSÉ LUIS LÓPEZ ARANGUREN_url_web_Certificado.json,www.educa.madrid.org/ies.lopezaranguren.fuenlabrada,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041411_IES ALTAIR_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.altair.getafe/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041411_IES ALTAIR_url_web_Certificado.json,www.educa.madrid.org/ies.altair.getafe,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041421_IES OCTAVIO PAZ_url_web_Certificado.json,www.educa.madrid.org/ies.octaviopaz.leganes,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041433_IES JUANA DE CASTILLA_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.juanadecastilla.madrid/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041433_IES JUANA DE CASTILLA_url_web_Certificado.json,www.educa2.madrid.org/web/centro.ies.juanadecastilla.madrid,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041445_IES MIGUEL DELIBES_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.delibes.mejorada/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041445_IES MIGUEL DELIBES_url_web_Certificado.json,www.educa.madrid.org/ies.delibes.mejorada,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041457_IES EL CAÑAVERAL_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.elcanaveral.mostoles/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041457_IES EL CAÑAVERAL_url_web_Certificado.json,www.educa.madrid.org/ies.elcanaveral.mostoles,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041470_IES PROFESOR ANGEL YSERN_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.angelysern.navalcarnero/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041470_IES PROFESOR ANGEL YSERN_url_web_Certificado.json,www.educa.madrid.org/ies.angelysern.navalcarnero,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041482_IES LA LAGUNA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.lalaguna.parla/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041482_IES LA LAGUNA_url_web_Certificado.json,www.educa.madrid.org/ies.lalaguna.parla,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041494_IES LAS LAGUNAS_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.laslagunas.rivas/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041494_IES LAS LAGUNAS_url_web_Certificado.json,www.educa.madrid.org/ies.laslagunas.rivas,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041500_IES PALAS ATENEA_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.palasatenea.torrejondeardoz/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041500_IES PALAS ATENEA_url_web_Certificado.json,www.educa.madrid.org/ies.palasatenea.torrejondeardoz,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041512_IES CALATALIFA_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.calatalifa.villaviciosa/,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20250220_28041512_IES CALATALIFA_url_web_Certificado.json,www.educa.madrid.org/ies.calatalifa.villaviciosa,289,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
